food_name,food_category,packaging_type,storage_location,is_opened,days_to_expire,days_since_opened,sisa_hari,label
Sarden Minyak Zaitun,Unknown,Kaleng,Outside,0,500.0,0.0,250.0,Fresh
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,1,32.0,3.0,-2.0,Expired
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,-10.0,2.0,1.0,Soon
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,95.0,0.0,95.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,0,82.0,0.0,82.0,Fresh
Ikan Makerel,Produk Kaleng,Kaleng,Outside,1,500.0,5.0,-3.0,Expired
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,22.0,3.0,-2.0,Expired
Biskuit Marie,Produk Kering,Plastik,Outside,0,126.0,0.0,126.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,0,303.0,7.0,23.0,Fresh
Jus Mangga,Unknown,Karton,Chiller,0,121.0,0.0,121.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,1,164.0,12.0,1.0,Soon
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,0,142.0,0.0,142.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,500.0,0.0,250.0,Fresh
Kornet Ayam,Produk Kaleng,Kaleng,Outside,1,369.0,5.0,-2.0,Expired
Sereal Granola,Produk Kering,Karton,Outside,0,252.0,0.0,250.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,1,19.0,2.0,1.0,Soon
Sosis Bebek,Prod. Protein,Plastik,Chiller,0,9.0,0.0,9.0,Fresh
Teh Botol,Produk Minuman,glass,Outside,1,57.0,5.0,-2.0,Expired
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,68.0,0.0,68.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,320.0,0.0,250.0,Fresh
Susu Bubuk Bayi,Unknown,Karton,Outside,1,500.0,12.0,-1.0,Expired
Nugget Tempe,Produk Protein,Plastik,Freezer,0,71.0,0.0,71.0,Fresh
Nugget Tempe,Produk Protein,Plastik,Freezer,1,9.0,2.0,1.0,Soon
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,178.0,0.0,178.0,Fresh
Keju Edam,Unknown,Plastik,Chiller,0,8.0,0.0,8.0,Fresh
Biskuit Crackers,Produk Kering,Plastik,Outside,0,140.0,0.0,140.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,1,284.0,4.0,-3.0,Expired
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,1,179.0,6.0,24.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,0,15.0,0.0,15.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,1,86.0,8.0,-5.0,Expired
Teh Tarik,Produk Minuman,Karton,Chiller,0,40.0,0.0,40.0,Fresh
Susu Uht Stroberi,Olahan Susu,Karton,Chiller,1,55.0,4.0,-3.0,Expired
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,500.0,8.0,-5.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,0,333.0,0.0,250.0,Fresh
Cola Original,Produk Minuman,Unknown,Outside,1,206.0,4.0,-3.0,Expired
Minuman Energi,Produk Minuman,Kaleng,Outside,0,258.0,0.0,250.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,0,355.0,0.0,250.0,Fresh
Sarden Cabai,Produk Kaleng,Kaleng,Outside,1,130.0,6.0,-4.0,Expired
Biskuit Crackers,Produk Kering,Plastik,Outside,1,118.0,5.0,2.0,Soon
Jus Apel,Produk Minuman,Karton,Chiller,0,86.0,0.0,86.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,1,47.0,8.0,6.0,Soon
Nugget Ikan,Produk Protein,Plastik,Freezer,0,98.0,0.0,98.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,262.0,9.0,5.0,Soon
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,462.0,5.0,-2.0,Expired
Sosis Ikan,Produk Protein,Plastik,Unknown,1,15.0,2.0,1.0,Soon
Soda Jeruk,Produk Minuman,Kaleng,Outside,0,232.0,0.0,232.0,Fresh
Nugget Sapi,Produk Protein,Plastik,frzer,1,102.0,4.0,-1.0,Expired
Ikan Makerel,Produk Kaleng,Kaleng,Outside,1,350.0,1.0,1.0,Soon
Nugget Udang,Produk Protein,Plastik,Freeze,1,113.0,7.0,-4.0,Expired
Nugget Udang,Produk Protein,Plastik,Freezer,0,75.0,0.0,75.0,Fresh
Jus Sirsak,Produk Minuman,Karton,Dingin,1,174.0,3.0,250.0,Expired
Nugget Udang,Produk Protein,Plastik,Freezer,0,46.0,0.0,46.0,Fresh
Jus Jambu,Produk Minuman,Karton,Chiller,0,17.0,0.0,17.0,Fresh
Sereal Muesli,Produk Kering,Karton,Outside,1,358.0,12.0,7.0,Soon
Jus Apel,Produk Minuman,Karton,Chiller,0,7.0,3.0,2.0,Soon
Persik Kaleng,Produk Kaleng,Kaleng,Outside,0,27.0,0.0,27.0,Fresh
Nugget Sapi,Produk Protein,Plastik,Freezer,0,159.0,0.0,159.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,290.0,12.0,1.0,Soon
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,0,26.0,0.0,26.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,306.0,1.0,0.0,Expired
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,121.0,1.0,4.0,Soon
Kornet Ayam,Produk Kaleng,Kaleng,Outside,1,447.0,7.0,-4.0,Expired
Sereal Cornflakes,Produk Kering,Karton,Outside,0,249.0,0.0,249.0,Fresh
Ikan Tuna,Produk Kaleng,Kaleng,Outside,0,500.0,0.0,250.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,1,160.0,6.0,-5.0,Expired
Nugget Ikan,Produk Protein,Plastik,frozen,1,57.0,4.0,-1.0,Expired
Yogurt Kefir,Produk Olahan Susu,Unknown,Chiller,0,3.0,0.0,3.0,Soon
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,135.0,5.0,9.0,Fresh
Soda Jeruk,Produk Minuman,Kaleng,Outside,0,53.0,0.0,53.0,Fresh
Sereal Muesli,Produk Kering,Karton,Outside,1,110.0,6.0,24.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,1,101.0,1.0,2.0,Soon
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,327.0,6.0,8.0,Fresh
Sereal Cornflakes,Produk Kering,Unknown,Outside,0,252.0,0.0,250.0,Fresh
Ikan Tuna,Produk Kaleng,Kaleng,Outside,1,500.0,1.0,1.0,Soon
Mie Instan Goreng,Produk Kering,Plastik,Outside,0,15.0,0.0,15.0,Fresh
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Chiller,0,5.0,0.0,5.0,Soon
Teh Botol,Unknown,Botol Kaca,Outside,1,330.0,1.0,2.0,Soon
Jus Sirsak,Produk Minuman,Karton,Chiller,1,169.0,1.0,2.0,Soon
Sereal Coklat,Produk Kering,Karton,Outside,1,274.0,1.0,20.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Unknown,0,208.0,0.0,208.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,0,36.0,0.0,36.0,Fresh
Sarden Tomat,Kaleng,Kaleng,Outside,0,500.0,0.0,250.0,Fresh
Nugget Sayuran,Produk Protein,Plastik,Freezer,1,48.0,2.0,1.0,Soon
Sereal Granola,Produk Kering,Karton,Outside,0,206.0,0.0,206.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,18.0,9.0,-4.0,Expired
Nugget Tempe,Produk Protein,Plastik,Freezer,0,18.0,0.0,18.0,Fresh
Sereal Coklat,Produk Kering,Karton,Outside,0,230.0,12.0,-50.0,Expired
Soda Lemon,Produk Minuman,Kaleng,Outside,0,324.0,0.0,250.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,171.0,12.0,-1.0,Expired
Yogurt Kefir,Unknown,Botol Kaca,Chiller,0,2.0,0.0,2.0,Soon
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,0,325.0,0.0,250.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,0,75.0,0.0,75.0,Fresh
Yogurt Mangga,Produk Olahan Susu,Unknown,Chiller,0,17.0,0.0,17.0,Fresh
Sarden Cabai,Produk Kaleng,Kaleng,Outside,1,500.0,4.0,-2.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,120.0,9.0,21.0,Fresh
Jus Apel,Produk Minuman,Kardus,Chiller,0,18.0,0.0,18.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,1,32.0,5.0,2.0,Soon
Sereal Coklat,Produk Kering,Karton,Outside,1,345.0,4.0,17.0,Fresh
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,5.0,-2.0,Expired
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,-10.0,0.0,48.0,Fresh
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,0,5.0,0.0,5.0,Soon
Jus Jambu,Produk Minuman,Karton,Chiller,1,171.0,8.0,-5.0,Expired
Sosis Bebek,Produk Protein,Plastik,Chiller,1,57.0,1.0,6.0,Soon
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,1,9.0,3.0,0.0,Expired
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,0,-10.0,0.0,135.0,Fresh
Biskuit Oreo,Produk Kering,Plastik,Outside,1,63.0,10.0,250.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,1,56.0,1.0,0.0,Expired
Nugget Sayuran,Produk Protein,Plastik,Freezer,1,145.0,6.0,-3.0,Expired
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Unknown,1,85.0,12.0,0.0,Expired
Biskuit Oreo,Produk Kering,Plastik,Outside,0,35.0,0.0,35.0,Fresh
Kornet Ayam,Produk Kaleng,Kaleng,Outside,1,500.0,7.0,-4.0,Expired
Kornet Ayam,Produk Kaleng,Kaleng,Outside,0,255.0,0.0,250.0,Fresh
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,1,21.0,1.0,4.0,Soon
Sereal Cornflakes,Produk Kering,Karton,Outside,1,344.0,12.0,18.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,204.0,0.0,204.0,Fresh
Biskuit Digestive,Produk Kering,Unknown,Unknown,0,251.0,0.0,250.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,31.0,0.0,31.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,58.0,4.0,1.0,Soon
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,0,331.0,0.0,250.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,1,126.0,6.0,-5.0,Expired
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,90.0,0.0,90.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,178.0,4.0,-3.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,18.0,0.0,18.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,0,57.0,0.0,57.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,41.0,3.0,2.0,Soon
Sosis Sapi,Produk Protein,Plastik,Chiller,1,32.0,9.0,-4.0,Expired
Biskuit Wafer,Produk Kering,Plastik,Outside,1,46.0,7.0,-2.0,Expired
Sosis Frozen,Produk Protein,Plastik,Freezer,1,123.0,5.0,-2.0,Expired
Susu Uht Stroberi,Olahan Susu,Karton,Chiller,1,193.0,4.0,-3.0,Expired
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Chiller,0,8.0,0.0,8.0,Fresh
Jus Sirsak,Produk Minuman,Karton,Chiller,0,126.0,0.0,126.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,27.0,4.0,-3.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,173.0,0.0,173.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Chiller,0,212.0,0.0,212.0,Fresh
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,95.0,0.0,95.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,181.0,0.0,181.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,208.0,5.0,-2.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,1,134.0,12.0,9.0,Fresh
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,64.0,7.0,0.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,1,289.0,4.0,-3.0,Expired
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,316.0,7.0,-4.0,Expired
Mie Instan Goreng,Produk Kering,Plastik,Outside,0,32.0,0.0,32.0,Fresh
Nugget Ayam,Produk Protein,Plastik,Freezer,1,136.0,1.0,2.0,Soon
Keju Edam,Produk Olahan Susu,Unknown,Chiller,0,23.0,0.0,23.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,1,164.0,10.0,-5.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,10.0,0.0,10.0,Fresh
Sosis Ikan,Protin,Plastik,Chiller,1,9.0,5.0,-2.0,Expired
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,0,500.0,0.0,14.0,Fresh
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,249.0,3.0,250.0,Fresh
Minuman Isotonik,Prod. Minuman,Plastik,Outside,1,300.0,5.0,-4.0,Expired
Teh Kotak Hijau,Produk Minuman,Karton,Outside,0,68.0,0.0,68.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,6.0,2.0,-1.0,Expired
Sosis Frozen,Produk Protein,Plastik,Freezer,1,25.0,4.0,-1.0,Expired
Ikan Tuna,Produk Kaleng,Kaleng,Outside,1,500.0,6.0,-4.0,Expired
Soda Jeruk,Produk Minuman,Kaleng,Unknown,0,237.0,0.0,237.0,Fresh
Susu Uht Coklat,Produk Olahan Susu,Karton,Chiller,1,211.0,6.0,250.0,Expired
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,87.0,8.0,-3.0,Expired
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,18.0,2.0,12.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,248.0,3.0,0.0,Expired
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,30.0,2.0,3.0,Soon
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,116.0,0.0,116.0,Fresh
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,1,12.0,6.0,-3.0,Expired
Sosis Ayam,Produk Protein,Plastik,Chiller,1,22.0,6.0,-1.0,Expired
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,0,12.0,0.0,12.0,Fresh
Sosis Frozen,Produk Protein,Plastik,frozen,1,19.0,8.0,-5.0,Dead
Ikan Salmon,Produk Kaleng,Kaleng,Outside,1,500.0,6.0,-4.0,Expired
Soda Jeruk,Prod. Minuman,Kaleng,Outside,0,173.0,0.0,173.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,42.0,0.0,42.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Unknown,0,451.0,0.0,250.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,0,1.0,0.0,1.0,Soon
Sereal Cornflakes,Produk Kering,Karton,Outside,1,137.0,12.0,11.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,500.0,6.0,-4.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,0,79.0,0.0,79.0,Fresh
Sereal Coklat,Produk Kering,Karton,Outside,0,53.0,0.0,53.0,Fresh
Susu Bubuk Full Cream,Olahan Susu,Unknown,Outside,1,38.0,9.0,21.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,0,29.0,0.0,29.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,49.0,0.0,49.0,Fresh
Biskuit Digestive,Produk Kering,Unknown,Outside,1,251.0,12.0,-2.0,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,0,315.0,0.0,250.0,Fresh
Nugget Udang,Protin,Plastik,Freezer,0,34.0,0.0,34.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,120.0,0.0,120.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,1,359.0,5.0,-4.0,Expired
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,151.0,0.0,151.0,Fresh
Biskuit Mentega,Produk Kering,Unknown,Outside,1,297.0,6.0,8.0,Fresh
Jus Apel,Produk Minuman,Karton,Unknown,0,75.0,0.0,75.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,473.0,0.0,250.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,500.0,0.0,-50.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,500.0,12.0,9.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,1,245.0,5.0,-4.0,Expired
Jus Jambu,Produk Minuman,Karton,Chiller,0,63.0,0.0,63.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,0,40.0,0.0,40.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,34.0,12.0,6.0,Soon
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,8.0,-5.0,Expired
Biskuit Mentega,Produk Kering,Kaleng,Unknown,1,359.0,8.0,6.0,Soon
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,0,12.0,0.0,12.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Chiller,0,27.0,0.0,27.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,172.0,2.0,-1.0,Expired
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,38.0,7.0,0.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,31.0,9.0,-2.0,Expired
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,0,20.0,0.0,20.0,Fresh
Nugget Tempe,Produk Protein,Plastik,Freezer,0,31.0,0.0,31.0,Fresh
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,1,22.0,7.0,-4.0,Expired
Jus Jambu,Produk Minuman,Karton,Chiller,0,110.0,0.0,110.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Unknown,Outside,1,500.0,12.0,6.0,Soon
Sereal Granola,Produk Kering,Karton,Outside,1,69.0,12.0,9.0,Fresh
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,138.0,2.0,1.0,Soon
Nanas Kaleng,Produk Kaleng,Unknown,Unknown,1,471.0,4.0,-1.0,Expired
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,480.0,6.0,-3.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,20.0,2.0,5.0,Soon
Mie Instan Soto,Produk Kering,Plastik,Outside,0,199.0,2.0,-2.0,Expired
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,0,359.0,0.0,250.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,21.0,12.0,2.0,Soon
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,128.0,0.0,128.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,177.0,12.0,-5.0,Expired
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,500.0,0.0,63.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,0,153.0,0.0,153.0,Fresh
Persik Kaleng,Produk Kaleng,Kaleng,Outside,0,8.0,0.0,8.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,1,149.0,10.0,-5.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,471.0,12.0,13.0,Fresh
Soda Jeruk,Produk Minuman,Unknown,Outside,0,36.0,0.0,36.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,53.0,1.0,0.0,Expired
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,21.0,0.0,21.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,281.0,2.0,1.0,Soon
Biskuit Wafer,Produk Kering,Plastik,Outside,1,56.0,3.0,2.0,Soon
Biskuit Sandwich,Unknown,Plastik,Outside,0,168.0,0.0,168.0,Fresh
Biskuit Oreo,Produk Kering,Plastik,Unknown,1,62.0,3.0,4.0,Soon
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,0,500.0,0.0,104.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,0,50.0,0.0,50.0,Fresh
Teh Tarik,Produk Minuman,Karton,Chiller,0,54.0,0.0,54.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,26.0,0.0,26.0,Fresh
Nugget Tempe,Produk Protein,Plastik,Freezer,1,15.0,5.0,-2.0,Expired
Sosis Ayam,Produk Protein,Plastik,Chiller,1,29.0,4.0,1.0,Soon
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,4.0,3.0,4.0,hampir
Susu Uht Full Cream,Produk Olahan Susu,Karton,Unknown,0,198.0,0.0,198.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,59.0,0.0,-50.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,1,2.0,8.0,-5.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,1,51.0,5.0,9.0,Fresh
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,0,13.0,0.0,13.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,118.0,12.0,-5.0,Expired
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,0,500.0,0.0,250.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Unknown,Outside,1,347.0,12.0,4.0,Soon
Nugget Ayam,Produk Protein,Plastik,Freezer,0,128.0,0.0,128.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Unknown,0,142.0,0.0,250.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,1,136.0,1.0,4.0,Soon
Jus Sirsak,Produk Minuman,Karton,Chiller,1,71.0,2.0,1.0,Soon
Sosis Bebek,Produk Protein,Plastik,Chiller,1,46.0,9.0,-2.0,Expired
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,1,500.0,3.0,0.0,Expired
Sereal Granola,Produk Kering,Karton,Outside,1,212.0,12.0,8.0,Fresh
Sosis Sapi,Produk Protein,Unknown,Unknown,0,500.0,0.0,34.0,Fresh
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,1,195.0,3.0,-2.0,Expired
Teh Tarik,Produk Minuman,Karton,Chiller,1,245.0,1.0,0.0,Expired
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,98.0,0.0,98.0,Fresh
Jus Nanas,Produk Minuman,Karton,Chiller,1,178.0,5.0,0.0,Expired
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,0,500.0,0.0,250.0,Fresh
Jus Jambu,Produk Minuman,Karton,Chiller,1,74.0,8.0,-5.0,Expired
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,233.0,0.0,233.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,1,129.0,9.0,-4.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,302.0,0.0,250.0,Fresh
Ikan Salmon,Produk Kaleng,Kaleng,Outside,1,11.0,4.0,-2.0,Expired
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,0,159.0,0.0,159.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,64.0,0.0,64.0,Fresh
Sosis Sapi,Produk Protein,Plastik,Chiller,0,37.0,0.0,37.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,500.0,8.0,-50.0,Expired
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,0,106.0,0.0,106.0,Fresh
Jus Nanas,Produk Minuman,Karton,Chiller,1,151.0,5.0,0.0,Expired
Nugget Sapi,Unknown,Plastik,Freezer,0,77.0,0.0,77.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,371.0,12.0,1.0,Soon
Sarden Tomat,Produk Kaleng,Kaleng,Outside,1,500.0,3.0,-1.0,Expired
Air Soda,Produk Minuman,Plastik,Outside,0,205.0,0.0,205.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,0,14.0,0.0,14.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Unknown,Chiller,1,500.0,8.0,6.0,Soon
Susu Uht Coklat,Produk Olahan Susu,Karton,Chiller,0,77.0,0.0,77.0,Fresh
Yogurt Blueberry,Unknown,Plastik,Chiller,0,25.0,0.0,25.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,0,226.0,0.0,226.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,102.0,11.0,3.0,Soon
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,1,325.0,6.0,-5.0,Expired
Persik Kaleng,Produk Kaleng,Kaleng,Outside,1,68.0,2.0,1.0,Soon
Nugget Udang,Produk Protein,Plastik,Freezer,0,28.0,0.0,28.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Dingin,1,64.0,2.0,3.0,Soon
Biskuit Wafer,Produk Kering,Plastik,Outside,1,94.0,8.0,-3.0,Expired
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,0,500.0,12.0,10.0,Fresh
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,44.0,0.0,44.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,31.0,0.0,31.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,18.0,8.0,-1.0,Expired
Nugget Udang,Produk Protein,Plastik,Freezer,0,157.0,1.0,2.0,Soon
Air Soda,Produk Minuman,Plastik,Outside,1,31.0,2.0,-1.0,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,1,258.0,11.0,3.0,Soon
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Unknown,0,28.0,0.0,28.0,Fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,0,5.0,0.0,5.0,Soon
Jus Sirsak,Produk Minuman,Karton,Unknown,1,3.0,2.0,1.0,Soon
Biskuit Oreo,Produk Kering,Plastik,Outside,0,14.0,0.0,14.0,Fresh
Teh Tarik,Produk Minuman,Karton,Chiller,0,268.0,0.0,250.0,Fresh
Susu Kedelai,Olahan Susu,Karton,Chiller,0,263.0,0.0,250.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,35.0,8.0,-1.0,Expired
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,129.0,11.0,-4.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,12.0,3.0,0.0,Expired
Jus Jeruk,Produk Minuman,Karton,Chiller,0,87.0,0.0,87.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Unknown,0,43.0,0.0,43.0,Fresh
