nama_item,jenis_item,lokasi_penyimpanan,hari_sejak_pembelian,sisa_hari,label
Jeruk,Buah,Suhu Ruang,0,2,Terlalu Matang
Jeruk,Buah,Suhu Ruang,2,4,Terlalu Matang
Anggur,Buah,Pembeku,2,14,Terlalu Matang
Anggur,Buah,Pendingin,4,27,Mentah
Anggur,Buah,Pembeku,1,4,Busuk
Pisang,Buah,Pembeku,3,20,Matang
Timun,Sayur,Suhu Ruang,1,10,Segar
Cabe,Sayur,Suhu Ruang,5,6,Segar
Wortel,Sayur,Pendingin,0,0,Busuk
Tomat,Sayur,Pembeku,1,3,Busuk
Apel,Buah,Pembeku,1,3,Busuk
Timun,Sayur,Suhu Ruang,2,0,Busuk
Cabe,Sayur,Suhu Ruang,4,5,Segar
Apel,Buah,Pembeku,3,9,Terlalu Matang
Jeruk,Buah,Suhu Ruang,1,2,Terlalu Matang
Apel,Buah,Pendingin,1,18,Mentah
Kentang,Sayur,Pendingin,3,38,Segar
Jeruk,Buah,Pendingin,5,17,Matang
Apel,Buah,Pembeku,1,16,Terlalu Matang
Timun,Sayur,Pendingin,2,0,Busuk
Wortel,Sayur,Pembeku,1,8,Busuk
Tomat,Sayur,Suhu Ruang,4,11,Segar
Wortel,Sayur,Pendingin,1,4,Busuk
Mangga,Buah,Pendingin,0,0,Busuk
Timun,Sayur,Pembeku,0,1,Busuk
Wortel,Sayur,Pendingin,1,5,Busuk
Anggur,Buah,Pendingin,0,7,Terlalu Matang
Wortel,Sayur,Pendingin,2,24,Segar
Timun,Sayur,Pembeku,2,1,Busuk
Anggur,Buah,Pembeku,5,28,Matang
Cabe,Sayur,Pendingin,6,26,Segar
Kentang,Sayur,Suhu Ruang,1,2,Busuk
Jeruk,Buah,Suhu Ruang,2,3,Terlalu Matang
Mangga,Buah,Suhu Ruang,3,2,Terlalu Matang
Pisang,Buah,Suhu Ruang,1,7,Mentah
Kentang,Sayur,Pendingin,1,3,Busuk
Apel,Buah,Suhu Ruang,2,4,Terlalu Matang
Tomat,Sayur,Pendingin,1,22,Segar
Pisang,Buah,Pendingin,5,19,Mentah
Apel,Buah,Pembeku,1,0,Busuk
Tomat,Sayur,Pembeku,5,38,Segar
Pisang,Buah,Suhu Ruang,1,6,Matang
Kentang,Sayur,Pembeku,2,3,Busuk
Cabe,Sayur,Suhu Ruang,1,0,Busuk
Anggur,Buah,Pendingin,0,1,Busuk
Apel,Buah,Pendingin,4,14,Matang
Timun,Sayur,Pembeku,0,30,Segar
Kentang,Sayur,Suhu Ruang,6,14,Segar
Jeruk,Buah,Suhu Ruang,5,13,Mentah
Jeruk,Buah,Suhu Ruang,2,16,Mentah
Tomat,Sayur,Pendingin,1,22,Segar
Kentang,Sayur,Suhu Ruang,1,7,Segar
Wortel,Sayur,Pendingin,4,15,Segar
Jeruk,Buah,Suhu Ruang,4,12,Matang
Anggur,Buah,Suhu Ruang,1,2,Terlalu Matang
Cabe,Sayur,Pendingin,5,17,Segar
Tomat,Sayur,Suhu Ruang,2,0,Busuk
Jeruk,Buah,Pembeku,1,41,Matang
Cabe,Sayur,Pendingin,4,23,Segar
Kentang,Sayur,Pembeku,2,10,Busuk
Kentang,Sayur,Suhu Ruang,4,15,Segar
Jeruk,Buah,Suhu Ruang,1,3,Terlalu Matang
Wortel,Sayur,Suhu Ruang,6,11,Segar
Jeruk,Buah,Suhu Ruang,2,12,Matang
Mangga,Buah,Pendingin,4,16,Mentah
Jeruk,Buah,Pendingin,0,21,Mentah
Kentang,Sayur,Pendingin,3,33,Segar
Anggur,Buah,Suhu Ruang,4,8,Mentah
Jeruk,Buah,Suhu Ruang,0,0,Busuk
Mangga,Buah,Pendingin,1,1,Busuk
Mangga,Buah,Pendingin,1,12,Matang
Mangga,Buah,Pendingin,5,15,Matang
Apel,Buah,Pendingin,3,21,Matang
Tomat,Sayur,Pembeku,1,4,Busuk
Kentang,Sayur,Pembeku,0,33,Segar
Jeruk,Buah,Pembeku,0,27,Matang
Cabe,Sayur,Suhu Ruang,0,0,Busuk
Pisang,Buah,Suhu Ruang,0,8,Mentah
Apel,Buah,Pendingin,1,18,Matang
Pisang,Buah,Suhu Ruang,0,0,Busuk
Pisang,Buah,Pendingin,5,20,Mentah
Mangga,Buah,Suhu Ruang,2,11,Mentah
Pisang,Buah,Suhu Ruang,0,9,Mentah
Anggur,Buah,Suhu Ruang,0,0,Busuk
Apel,Buah,Pendingin,1,9,Terlalu Matang
Jeruk,Buah,Suhu Ruang,0,8,Matang
Wortel,Sayur,Pendingin,3,29,Segar
Pisang,Buah,Pembeku,1,0,Busuk
Mangga,Buah,Suhu Ruang,3,2,Terlalu Matang
Mangga,Buah,Pendingin,0,23,Mentah
Kentang,Sayur,Pendingin,1,5,Busuk
Mangga,Buah,Pendingin,2,4,Terlalu Matang
Kentang,Sayur,Pembeku,5,34,Segar
Wortel,Sayur,Suhu Ruang,0,2,Busuk
Wortel,Sayur,Pendingin,1,26,Segar
Cabe,Sayur,Pendingin,1,2,Busuk
Kentang,Sayur,Suhu Ruang,0,1,Busuk
Tomat,Sayur,Pembeku,2,30,Segar
Cabe,Sayur,Pembeku,2,2,Busuk
Tomat,Sayur,Pendingin,4,15,Segar
Mangga,Buah,Pembeku,1,0,Busuk
Cabe,Sayur,Suhu Ruang,2,7,Segar
Apel,Buah,Pendingin,6,25,Mentah
Wortel,Sayur,Suhu Ruang,1,10,Segar
Mangga,Buah,Pendingin,3,4,Terlalu Matang
Anggur,Buah,Pendingin,2,4,Terlalu Matang
Tomat,Sayur,Pembeku,4,22,Segar
Timun,Sayur,Pembeku,2,0,Busuk
Apel,Buah,Pendingin,0,2,Busuk
Jeruk,Buah,Suhu Ruang,3,4,Terlalu Matang
Pisang,Buah,Suhu Ruang,2,7,Matang
Pisang,Buah,Suhu Ruang,5,6,Matang
Kentang,Sayur,Pendingin,0,0,Busuk
Pisang,Buah,Pembeku,1,2,Busuk
Cabe,Sayur,Pembeku,0,4,Busuk
Kentang,Sayur,Pendingin,2,1,Busuk
Mangga,Buah,Pembeku,1,8,Terlalu Matang
Pisang,Buah,Pendingin,5,10,Matang
Apel,Buah,Suhu Ruang,3,3,Terlalu Matang
Pisang,Buah,Pendingin,0,4,Terlalu Matang
Tomat,Sayur,Suhu Ruang,1,5,Segar
Anggur,Buah,Pembeku,3,31,Mentah
Tomat,Sayur,Suhu Ruang,1,0,Busuk
Apel,Buah,Suhu Ruang,3,3,Terlalu Matang
Anggur,Buah,Pembeku,2,35,Mentah
Mangga,Buah,Pembeku,2,33,Mentah
Timun,Sayur,Pendingin,0,0,Busuk
Pisang,Buah,Pendingin,3,9,Matang
Mangga,Buah,Pendingin,3,21,Mentah
Apel,Buah,Suhu Ruang,2,3,Terlalu Matang
Wortel,Sayur,Suhu Ruang,2,0,Busuk
Pisang,Buah,Suhu Ruang,0,3,Terlalu Matang
Mangga,Buah,Pembeku,1,34,Mentah
Apel,Buah,Pembeku,1,33,Mentah
Timun,Sayur,Pendingin,1,17,Segar
Mangga,Buah,Pendingin,1,4,Terlalu Matang
Wortel,Sayur,Suhu Ruang,0,2,Busuk
Pisang,Buah,Pembeku,0,1,Busuk
Kentang,Sayur,Suhu Ruang,2,0,Busuk
Kentang,Sayur,Suhu Ruang,4,17,Segar
Timun,Sayur,Pendingin,1,2,Busuk
Apel,Buah,Pembeku,1,4,Busuk
Mangga,Buah,Pembeku,2,10,Terlalu Matang
Jeruk,Buah,Pembeku,4,39,Mentah
Mangga,Buah,Suhu Ruang,5,6,Matang
Apel,Buah,Pendingin,0,1,Busuk
Timun,Sayur,Pendingin,4,25,Segar
Kentang,Sayur,Suhu Ruang,0,7,Segar
Apel,Buah,Pembeku,1,1,Busuk
Cabe,Sayur,Pendingin,2,1,Busuk
Wortel,Sayur,Pembeku,2,7,Busuk
Wortel,Sayur,Pembeku,4,29,Segar
Cabe,Sayur,Pembeku,0,0,Busuk
Cabe,Sayur,Suhu Ruang,4,6,Segar
Mangga,Buah,Pendingin,4,9,Matang
Kentang,Sayur,Suhu Ruang,5,20,Segar
Anggur,Buah,Pembeku,4,29,Matang
Mangga,Buah,Pendingin,2,5,Terlalu Matang
Timun,Sayur,Pembeku,2,35,Segar
Jeruk,Buah,Pendingin,0,1,Busuk
Jeruk,Buah,Pendingin,2,15,Matang
Apel,Buah,Pendingin,0,7,Terlalu Matang
Mangga,Buah,Pendingin,5,9,Matang
Apel,Buah,Suhu Ruang,2,10,Matang
Wortel,Sayur,Pendingin,3,21,Segar
Tomat,Sayur,Pembeku,1,18,Segar
Apel,Buah,Pembeku,6,37,Mentah
Mangga,Buah,Pendingin,5,13,Mentah
Anggur,Buah,Pembeku,5,30,Matang
Tomat,Sayur,Pendingin,0,0,Busuk
Mangga,Buah,Pendingin,0,17,Mentah
Kentang,Sayur,Suhu Ruang,3,18,Segar
Kentang,Sayur,Suhu Ruang,0,13,Segar
Tomat,Sayur,Suhu Ruang,5,4,Segar
Pisang,Buah,Suhu Ruang,1,4,Matang
Anggur,Buah,Pendingin,0,18,Matang
Wortel,Sayur,Pembeku,1,4,Busuk
Kentang,Sayur,Suhu Ruang,6,14,Segar
Pisang,Buah,Pendingin,2,4,Terlalu Matang
Mangga,Buah,Pembeku,5,34,Matang
Anggur,Buah,Pembeku,2,39,Mentah
Anggur,Buah,Pembeku,2,31,Mentah
Jeruk,Buah,Suhu Ruang,4,9,Mentah
Apel,Buah,Suhu Ruang,0,0,Busuk
Tomat,Sayur,Pendingin,3,16,Segar
Cabe,Sayur,Suhu Ruang,5,5,Segar
Wortel,Sayur,Pembeku,1,4,Busuk
Cabe,Sayur,Pembeku,4,20,Segar
Kentang,Sayur,Suhu Ruang,2,0,Busuk
Jeruk,Buah,Pendingin,5,35,Mentah
Mangga,Buah,Pendingin,1,11,Matang
Kentang,Sayur,Pembeku,1,10,Busuk
Anggur,Buah,Pendingin,1,16,Mentah
Cabe,Sayur,Suhu Ruang,1,5,Segar
Wortel,Sayur,Pembeku,2,2,Busuk
Cabe,Sayur,Pembeku,2,2,Busuk
Kentang,Sayur,Pendingin,0,2,Busuk
Timun,Sayur,Pendingin,2,2,Busuk
Jeruk,Buah,Pendingin,3,19,Mentah
Jeruk,Buah,Pembeku,2,14,Terlalu Matang
Mangga,Buah,Pembeku,0,14,Terlalu Matang
Apel,Buah,Pendingin,4,19,Matang
Pisang,Buah,Pembeku,2,8,Terlalu Matang
Cabe,Sayur,Pembeku,6,31,Segar
Timun,Sayur,Suhu Ruang,2,1,Busuk
Mangga,Buah,Pembeku,6,30,Mentah
Anggur,Buah,Suhu Ruang,4,7,Mentah
Timun,Sayur,Pembeku,0,1,Busuk
Timun,Sayur,Pembeku,0,2,Busuk
Tomat,Sayur,Pembeku,6,18,Segar
Mangga,Buah,Pembeku,1,13,Terlalu Matang
Anggur,Buah,Pembeku,2,10,Terlalu Matang
Pisang,Buah,Pendingin,0,8,Matang
Wortel,Sayur,Pembeku,0,2,Busuk
Apel,Buah,Suhu Ruang,3,4,Terlalu Matang
Cabe,Sayur,Pembeku,5,32,Segar
Tomat,Sayur,Pembeku,1,1,Busuk
Pisang,Buah,Pembeku,2,8,Terlalu Matang
Wortel,Sayur,Suhu Ruang,3,10,Segar
Wortel,Sayur,Pendingin,2,4,Busuk
Apel,Buah,Pembeku,3,18,Terlalu Matang
Tomat,Sayur,Pembeku,2,2,Busuk
Jeruk,Buah,Pendingin,5,14,Matang
Anggur,Buah,Pembeku,0,10,Terlalu Matang
Apel,Buah,Pendingin,0,19,Matang
Kentang,Sayur,Pembeku,1,4,Busuk
Mangga,Buah,Pendingin,2,21,Mentah
Apel,Buah,Pendingin,1,0,Busuk
Anggur,Buah,Suhu Ruang,0,3,Terlalu Matang
Pisang,Buah,Suhu Ruang,0,10,Mentah
Cabe,Sayur,Suhu Ruang,2,13,Segar
Anggur,Buah,Pendingin,4,15,Matang
Tomat,Sayur,Suhu Ruang,4,7,Segar
Mangga,Buah,Pendingin,6,22,Mentah
Apel,Buah,Pendingin,0,1,Busuk
Tomat,Sayur,Suhu Ruang,1,1,Busuk
Kentang,Sayur,Pendingin,1,1,Busuk
Timun,Sayur,Pembeku,3,37,Segar
Anggur,Buah,Suhu Ruang,3,10,Mentah
Mangga,Buah,Pembeku,2,11,Terlalu Matang
Cabe,Sayur,Pendingin,0,2,Busuk
Tomat,Sayur,Pendingin,0,0,Busuk
Anggur,Buah,Pembeku,5,27,Matang
Timun,Sayur,Pendingin,2,0,Busuk
Cabe,Sayur,Suhu Ruang,1,13,Segar
Jeruk,Buah,Pendingin,3,24,Matang
Apel,Buah,Pendingin,0,23,Matang
Kentang,Sayur,Pendingin,6,38,Segar
Wortel,Sayur,Suhu Ruang,2,1,Busuk
Pisang,Buah,Suhu Ruang,5,10,Mentah
Mangga,Buah,Suhu Ruang,3,6,Matang
Anggur,Buah,Pendingin,0,25,Mentah
Pisang,Buah,Pendingin,0,5,Terlalu Matang
Wortel,Sayur,Suhu Ruang,6,10,Segar
Apel,Buah,Pendingin,5,12,Matang
Tomat,Sayur,Pendingin,0,0,Busuk
Anggur,Buah,Suhu Ruang,3,11,Mentah
Tomat,Sayur,Pembeku,1,1,Busuk
Timun,Sayur,Pembeku,0,5,Busuk
Apel,Buah,Suhu Ruang,0,2,Terlalu Matang
Wortel,Sayur,Suhu Ruang,1,2,Busuk
Pisang,Buah,Suhu Ruang,5,8,Mentah
Jeruk,Buah,Pembeku,1,18,Terlalu Matang
Anggur,Buah,Pendingin,0,0,Busuk
Apel,Buah,Pembeku,4,32,Matang
Apel,Buah,Pembeku,1,2,Busuk
Kentang,Sayur,Pembeku,2,2,Busuk
Tomat,Sayur,Pendingin,6,17,Segar
Mangga,Buah,Pendingin,5,11,Matang
Mangga,Buah,Pendingin,3,7,Terlalu Matang
Pisang,Buah,Pendingin,3,4,Terlalu Matang
Wortel,Sayur,Suhu Ruang,0,2,Busuk
Pisang,Buah,Suhu Ruang,2,5,Mentah
Anggur,Buah,Pembeku,3,41,Mentah
Wortel,Sayur,Pendingin,1,1,Busuk
Anggur,Buah,Suhu Ruang,0,5,Matang
Timun,Sayur,Pendingin,0,2,Busuk
Tomat,Sayur,Pembeku,1,21,Segar
Tomat,Sayur,Pendingin,2,0,Busuk
Apel,Buah,Pendingin,5,17,Matang
Cabe,Sayur,Pendingin,1,28,Segar
Kentang,Sayur,Suhu Ruang,2,7,Segar
Timun,Sayur,Pembeku,1,38,Segar
Timun,Sayur,Pembeku,2,2,Busuk
Tomat,Sayur,Suhu Ruang,0,1,Busuk
Pisang,Buah,Suhu Ruang,2,3,Terlalu Matang
Kentang,Sayur,Suhu Ruang,4,17,Segar
Tomat,Sayur,Suhu Ruang,1,8,Segar
Wortel,Sayur,Suhu Ruang,5,7,Segar
Kentang,Sayur,Suhu Ruang,0,8,Segar
Tomat,Sayur,Pembeku,2,0,Busuk
Tomat,Sayur,Pembeku,1,16,Segar
Mangga,Buah,Pembeku,0,2,Busuk
Mangga,Buah,Suhu Ruang,1,6,Mentah
Mangga,Buah,Suhu Ruang,5,10,Mentah
Kentang,Sayur,Suhu Ruang,6,15,Segar
Kentang,Sayur,Pembeku,1,30,Segar
Timun,Sayur,Pendingin,4,13,Segar
Jeruk,Buah,Pendingin,6,30,Mentah
Apel,Buah,Pembeku,1,30,Matang
Anggur,Buah,Pembeku,3,14,Terlalu Matang
Pisang,Buah,Pendingin,4,17,Mentah
Tomat,Sayur,Pembeku,5,37,Segar
Cabe,Sayur,Pendingin,3,28,Segar
Timun,Sayur,Pendingin,1,9,Segar
Jeruk,Buah,Suhu Ruang,0,2,Terlalu Matang
Tomat,Sayur,Pendingin,2,20,Segar
Jeruk,Buah,Pendingin,1,7,Terlalu Matang
Apel,Buah,Pembeku,0,18,Terlalu Matang
Mangga,Buah,Suhu Ruang,1,2,Terlalu Matang
Pisang,Buah,Suhu Ruang,4,7,Matang
Anggur,Buah,Pembeku,2,26,Matang
Jeruk,Buah,Pendingin,1,2,Busuk
Mangga,Buah,Pembeku,1,1,Busuk
Tomat,Sayur,Pembeku,1,3,Busuk
Anggur,Buah,Suhu Ruang,1,7,Matang
Apel,Buah,Pembeku,0,3,Busuk
Wortel,Sayur,Suhu Ruang,6,7,Segar
Apel,Buah,Pendingin,1,17,Matang
Cabe,Sayur,Pendingin,1,27,Segar
Pisang,Buah,Pembeku,2,32,Mentah
Mangga,Buah,Suhu Ruang,2,1,Terlalu Matang
Apel,Buah,Pendingin,1,8,Terlalu Matang
Timun,Sayur,Pembeku,2,4,Busuk
Cabe,Sayur,Suhu Ruang,0,14,Segar
Timun,Sayur,Suhu Ruang,5,12,Segar
Wortel,Sayur,Suhu Ruang,1,2,Busuk
Kentang,Sayur,Pendingin,2,0,Busuk
Wortel,Sayur,Pendingin,0,2,Busuk
Jeruk,Buah,Suhu Ruang,3,3,Terlalu Matang
Tomat,Sayur,Pendingin,1,3,Busuk
Cabe,Sayur,Pembeku,5,26,Segar
Timun,Sayur,Pendingin,0,11,Segar
Tomat,Sayur,Suhu Ruang,1,0,Busuk
Jeruk,Buah,Pendingin,2,21,Mentah
Cabe,Sayur,Pembeku,1,2,Busuk
Wortel,Sayur,Pendingin,5,20,Segar
Mangga,Buah,Pembeku,0,10,Terlalu Matang
Cabe,Sayur,Pembeku,0,7,Busuk
Wortel,Sayur,Pembeku,2,1,Busuk
Tomat,Sayur,Pendingin,3,13,Segar
Apel,Buah,Suhu Ruang,0,4,Terlalu Matang
Anggur,Buah,Pendingin,0,16,Mentah
Tomat,Sayur,Pendingin,1,2,Busuk
Pisang,Buah,Suhu Ruang,3,9,Mentah
Cabe,Sayur,Suhu Ruang,0,2,Busuk
Cabe,Sayur,Pendingin,0,12,Segar
Mangga,Buah,Pendingin,0,11,Matang
Cabe,Sayur,Pembeku,0,7,Busuk
Tomat,Sayur,Pendingin,2,0,Busuk
Apel,Buah,Pendingin,3,16,Matang
Kentang,Sayur,Pembeku,0,3,Busuk
Wortel,Sayur,Pembeku,0,1,Busuk
Mangga,Buah,Pendingin,1,0,Busuk
Cabe,Sayur,Pendingin,6,13,Segar
Timun,Sayur,Pendingin,4,26,Segar
Pisang,Buah,Suhu Ruang,3,9,Mentah
Tomat,Sayur,Pembeku,3,36,Segar
Wortel,Sayur,Pendingin,0,33,Segar
Anggur,Buah,Suhu Ruang,0,0,Busuk
Pisang,Buah,Pendingin,3,13,Matang
Timun,Sayur,Pendingin,0,24,Segar
Tomat,Sayur,Pendingin,1,0,Busuk
Jeruk,Buah,Pendingin,0,33,Mentah
Wortel,Sayur,Pendingin,0,3,Busuk
Mangga,Buah,Suhu Ruang,0,2,Terlalu Matang
Cabe,Sayur,Pembeku,5,40,Segar
Jeruk,Buah,Suhu Ruang,3,4,Terlalu Matang
Wortel,Sayur,Suhu Ruang,2,1,Busuk
Jeruk,Buah,Pendingin,6,32,Mentah
Kentang,Sayur,Suhu Ruang,0,10,Segar
Anggur,Buah,Pembeku,0,28,Matang
Cabe,Sayur,Pendingin,2,28,Segar
Cabe,Sayur,Suhu Ruang,5,14,Segar
Pisang,Buah,Suhu Ruang,6,9,Mentah
Kentang,Sayur,Pendingin,5,33,Segar
Pisang,Buah,Pendingin,6,20,Mentah
Cabe,Sayur,Pembeku,0,5,Busuk
Wortel,Sayur,Suhu Ruang,1,2,Busuk
Timun,Sayur,Pendingin,0,2,Busuk
Jeruk,Buah,Pembeku,2,28,Matang
Kentang,Sayur,Pembeku,4,37,Segar
Apel,Buah,Pembeku,3,31,Matang
Jeruk,Buah,Pembeku,0,35,Matang
Apel,Buah,Suhu Ruang,4,10,Mentah
Kentang,Sayur,Suhu Ruang,3,11,Segar
Pisang,Buah,Pendingin,1,15,Matang
Anggur,Buah,Pembeku,3,28,Matang
Wortel,Sayur,Suhu Ruang,4,16,Segar
Tomat,Sayur,Suhu Ruang,5,11,Segar
Cabe,Sayur,Pembeku,3,24,Segar
Jeruk,Buah,Pendingin,0,30,Mentah
Kentang,Sayur,Pembeku,0,9,Busuk
Kentang,Sayur,Pendingin,2,31,Segar
Tomat,Sayur,Pembeku,0,6,Busuk
Tomat,Sayur,Pendingin,0,1,Busuk
Tomat,Sayur,Pendingin,1,0,Busuk
Apel,Buah,Suhu Ruang,2,4,Terlalu Matang
Mangga,Buah,Suhu Ruang,3,6,Matang
Anggur,Buah,Pembeku,1,9,Terlalu Matang
Timun,Sayur,Pembeku,3,40,Segar
Apel,Buah,Pembeku,5,41,Matang
Mangga,Buah,Pembeku,6,34,Mentah
Timun,Sayur,Pendingin,2,0,Busuk
Tomat,Sayur,Pembeku,2,27,Segar
Timun,Sayur,Pendingin,5,14,Segar
Apel,Buah,Pembeku,2,11,Terlalu Matang
Pisang,Buah,Pendingin,2,11,Matang
Apel,Buah,Suhu Ruang,1,2,Terlalu Matang
Wortel,Sayur,Pendingin,1,25,Segar
Wortel,Sayur,Pendingin,2,25,Segar
Wortel,Sayur,Pendingin,6,17,Segar
Apel,Buah,Pendingin,4,16,Matang
Jeruk,Buah,Pendingin,3,9,Terlalu Matang
Jeruk,Buah,Suhu Ruang,1,7,Matang
Kentang,Sayur,Pendingin,3,29,Segar
Anggur,Buah,Pembeku,1,11,Terlalu Matang
Mangga,Buah,Suhu Ruang,5,5,Matang
Pisang,Buah,Suhu Ruang,1,0,Busuk
Kentang,Sayur,Pembeku,2,8,Busuk
Jeruk,Buah,Suhu Ruang,2,8,Matang
Anggur,Buah,Pendingin,0,17,Mentah
Kentang,Sayur,Pendingin,1,1,Busuk
Jeruk,Buah,Pendingin,0,0,Busuk
Wortel,Sayur,Pembeku,0,37,Segar
Mangga,Buah,Pendingin,0,11,Matang
Tomat,Sayur,Pembeku,0,2,Busuk
Mangga,Buah,Suhu Ruang,2,6,Matang
Timun,Sayur,Pendingin,2,19,Segar
Pisang,Buah,Suhu Ruang,2,2,Terlalu Matang
Apel,Buah,Pendingin,1,1,Busuk
Tomat,Sayur,Pembeku,6,35,Segar
Pisang,Buah,Suhu Ruang,1,2,Terlalu Matang
Pisang,Buah,Pembeku,2,7,Terlalu Matang
Kentang,Sayur,Pendingin,3,41,Segar
Wortel,Sayur,Suhu Ruang,0,0,Busuk
Anggur,Buah,Pembeku,1,12,Terlalu Matang
Jeruk,Buah,Pendingin,2,32,Mentah
Cabe,Sayur,Pembeku,1,8,Busuk
Wortel,Sayur,Pendingin,0,3,Busuk
Pisang,Buah,Pembeku,0,2,Busuk
Anggur,Buah,Pendingin,1,0,Busuk
Tomat,Sayur,Pembeku,0,4,Busuk
Cabe,Sayur,Pembeku,1,2,Busuk
Pisang,Buah,Suhu Ruang,0,8,Mentah
Mangga,Buah,Suhu Ruang,3,6,Mentah
Anggur,Buah,Pendingin,2,19,Mentah
Timun,Sayur,Pendingin,1,3,Busuk
Cabe,Sayur,Pendingin,2,3,Busuk
Wortel,Sayur,Pembeku,2,2,Busuk
Mangga,Buah,Pendingin,1,4,Terlalu Matang
Anggur,Buah,Pendingin,0,1,Busuk
Jeruk,Buah,Pendingin,3,13,Matang
Cabe,Sayur,Pendingin,5,25,Segar
Cabe,Sayur,Pendingin,5,12,Segar
Anggur,Buah,Suhu Ruang,2,11,Mentah
Jeruk,Buah,Pendingin,3,13,Matang
Apel,Buah,Suhu Ruang,0,13,Mentah
Tomat,Sayur,Pendingin,0,1,Busuk
Anggur,Buah,Pendingin,4,16,Mentah
Anggur,Buah,Pembeku,3,10,Terlalu Matang
Kentang,Sayur,Suhu Ruang,2,1,Busuk
Kentang,Sayur,Suhu Ruang,3,7,Segar
Cabe,Sayur,Pendingin,0,0,Busuk
Wortel,Sayur,Pendingin,1,22,Segar
Apel,Buah,Pendingin,3,5,Terlalu Matang
Tomat,Sayur,Suhu Ruang,0,0,Busuk
Pisang,Buah,Suhu Ruang,3,7,Matang
Wortel,Sayur,Pendingin,6,28,Segar
Pisang,Buah,Pembeku,3,30,Matang
Pisang,Buah,Pembeku,0,11,Terlalu Matang
Pisang,Buah,Pembeku,2,11,Terlalu Matang
Kentang,Sayur,Pendingin,6,38,Segar
Mangga,Buah,Suhu Ruang,3,3,Terlalu Matang
Pisang,Buah,Pembeku,0,20,Matang
Pisang,Buah,Pendingin,3,5,Terlalu Matang
Apel,Buah,Suhu Ruang,1,2,Terlalu Matang
Apel,Buah,Pendingin,2,8,Terlalu Matang
Pisang,Buah,Pendingin,2,5,Terlalu Matang
Cabe,Sayur,Pembeku,0,3,Busuk
Kentang,Sayur,Suhu Ruang,0,2,Busuk
Apel,Buah,Pembeku,1,13,Terlalu Matang
Mangga,Buah,Pendingin,1,4,Terlalu Matang
Mangga,Buah,Pendingin,0,0,Busuk
Apel,Buah,Pembeku,1,0,Busuk
Wortel,Sayur,Pendingin,2,4,Busuk
Kentang,Sayur,Suhu Ruang,3,15,Segar
Mangga,Buah,Pembeku,5,36,Mentah
Pisang,Buah,Pendingin,2,21,Mentah
Pisang,Buah,Suhu Ruang,1,9,Mentah
Cabe,Sayur,Pembeku,0,5,Busuk
Pisang,Buah,Pembeku,5,19,Matang
Apel,Buah,Pembeku,2,40,Matang
Apel,Buah,Suhu Ruang,0,10,Matang
Anggur,Buah,Pembeku,0,2,Busuk
Tomat,Sayur,Suhu Ruang,0,0,Busuk
Tomat,Sayur,Suhu Ruang,1,10,Segar
Apel,Buah,Suhu Ruang,3,11,Mentah
Timun,Sayur,Suhu Ruang,3,11,Segar
Cabe,Sayur,Pendingin,0,0,Busuk
Cabe,Sayur,Pembeku,1,0,Busuk
Timun,Sayur,Pembeku,1,2,Busuk
Pisang,Buah,Pembeku,1,1,Busuk
Anggur,Buah,Pembeku,5,29,Matang
Timun,Sayur,Pendingin,1,1,Busuk
Mangga,Buah,Suhu Ruang,1,8,Matang
Cabe,Sayur,Pendingin,2,0,Busuk
Pisang,Buah,Pembeku,1,2,Busuk
Kentang,Sayur,Pembeku,0,36,Segar
Jeruk,Buah,Suhu Ruang,1,0,Busuk
Cabe,Sayur,Suhu Ruang,0,7,Segar
Jeruk,Buah,Pembeku,2,40,Matang
Wortel,Sayur,Suhu Ruang,1,10,Segar
Apel,Buah,Suhu Ruang,1,0,Busuk
Timun,Sayur,Pembeku,2,6,Busuk
Wortel,Sayur,Suhu Ruang,3,9,Segar
Jeruk,Buah,Pembeku,3,39,Mentah
Tomat,Sayur,Pendingin,0,1,Busuk
Pisang,Buah,Suhu Ruang,1,7,Matang
Anggur,Buah,Suhu Ruang,0,8,Matang
Pisang,Buah,Pembeku,2,38,Mentah
Pisang,Buah,Pembeku,1,1,Busuk
Apel,Buah,Pembeku,4,37,Mentah
Wortel,Sayur,Pembeku,2,0,Busuk
Tomat,Sayur,Pembeku,2,3,Busuk
Anggur,Buah,Pembeku,1,13,Terlalu Matang
Wortel,Sayur,Pendingin,2,30,Segar
Pisang,Buah,Suhu Ruang,4,4,Matang
Wortel,Sayur,Pembeku,1,7,Busuk
Jeruk,Buah,Pendingin,1,26,Mentah
Anggur,Buah,Pembeku,4,23,Matang
Cabe,Sayur,Suhu Ruang,6,13,Segar
Anggur,Buah,Pembeku,0,11,Terlalu Matang
Kentang,Sayur,Pendingin,1,0,Busuk
Timun,Sayur,Pendingin,2,0,Busuk
Timun,Sayur,Pendingin,3,17,Segar
Cabe,Sayur,Pendingin,3,29,Segar
Timun,Sayur,Pendingin,1,14,Segar
Anggur,Buah,Pendingin,2,25,Mentah
Mangga,Buah,Pembeku,2,8,Terlalu Matang
Apel,Buah,Pembeku,3,31,Matang
Timun,Sayur,Pendingin,0,0,Busuk
Apel,Buah,Pendingin,2,16,Matang
Cabe,Sayur,Pendingin,0,2,Busuk
Jeruk,Buah,Pendingin,2,15,Matang
Jeruk,Buah,Pembeku,3,19,Terlalu Matang
Anggur,Buah,Suhu Ruang,3,6,Matang
